../proj_island/5-11/log/0111110132.log,C,1,"12"
../proj_island/5-11/log/0111110141.log,C,1,"23"
../proj_island/5-11/log/0111110204.log,C,1,"16"
../proj_island/5-11/log/0111110213.log,C,1,"12"
../proj_island/5-11/log/0111110222.log,D,0,-
../proj_island/5-11/log/0111110303.log,C,3,"13+17+24"
../proj_island/5-11/log/0111111014.log,C,1,"20"
../proj_island/5-11/log/0111111023.log,C,1,"22"
../proj_island/5-11/log/0111111104.log,C,1,"13"
../proj_island/5-11/log/0111111113.log,C,1,"13"
../proj_island/5-11/log/0111111122.log,D,0,-
../proj_island/5-11/log/0111111131.log,C,1,"30"
../proj_island/5-11/log/0111111203.log,C,1,"13"
../proj_island/5-11/log/0111111212.log,D,0,-
../proj_island/5-11/log/0111111221.log,D,0,-
../proj_island/5-11/log/0111111302.log,C,1,"13"
../proj_island/5-11/log/0111111311.log,C,1,"17"
../proj_island/5-11/log/0111112013.log,C,1,"30"
../proj_island/5-11/log/0111112022.log,D,0,-
../proj_island/5-11/log/0111112031.log,C,1,"22"
../proj_island/5-11/log/0111112103.log,C,1,"13"
../proj_island/5-11/log/0111112112.log,D,0,-
../proj_island/5-11/log/0111112121.log,D,0,-
../proj_island/5-11/log/0111112202.log,D,0,-
../proj_island/5-11/log/0111112211.log,D,0,-
../proj_island/5-11/log/0111113012.log,C,1,"23"
../proj_island/5-11/log/0111113021.log,C,1,"12"
../proj_island/5-11/log/0111113102.log,C,1,"13"
../proj_island/5-11/log/0111113111.log,C,1,"25"
../proj_island/5-11/log/0111120113.log,C,1,"24"
../proj_island/5-11/log/0111120122.log,D,0,-
../proj_island/5-11/log/0111120131.log,D,0,-
../proj_island/5-11/log/0111120203.log,C,1,"12"
../proj_island/5-11/log/0111120212.log,D,0,-
../proj_island/5-11/log/0111120221.log,D,0,-
../proj_island/5-11/log/0111120302.log,C,1,"16"
../proj_island/5-11/log/0111120311.log,C,1,"12"
../proj_island/5-11/log/0111121013.log,C,1,"13"
../proj_island/5-11/log/0111121022.log,D,0,-
../proj_island/5-11/log/0111121031.log,C,1,"24"
../proj_island/5-11/log/0111121103.log,C,1,"13"
../proj_island/5-11/log/0111121112.log,D,0,-
../proj_island/5-11/log/0111121121.log,D,0,-
../proj_island/5-11/log/0111121202.log,D,0,-
../proj_island/5-11/log/0111121211.log,D,0,-
../proj_island/5-11/log/0111122012.log,D,0,-
../proj_island/5-11/log/0111122021.log,D,0,-
../proj_island/5-11/log/0111122102.log,D,0,-
../proj_island/5-11/log/0111122111.log,D,0,-
../proj_island/5-11/log/0111130112.log,C,1,"24"
../proj_island/5-11/log/0111130121.log,C,1,"14"
../proj_island/5-11/log/0111130202.log,C,1,"11"
../proj_island/5-11/log/0111130211.log,C,1,"24"
../proj_island/5-11/log/0111131012.log,C,1,"30"
../proj_island/5-11/log/0111131021.log,C,1,"24"
../proj_island/5-11/log/0111131102.log,C,1,"15"
../proj_island/5-11/log/0111131111.log,C,1,"29"
../proj_island/5-11/log/0111210113.log,C,1,"11"
../proj_island/5-11/log/0111210122.log,D,0,-
../proj_island/5-11/log/0111210131.log,D,0,-
../proj_island/5-11/log/0111210203.log,C,1,"16"
../proj_island/5-11/log/0111210212.log,D,0,-
../proj_island/5-11/log/0111210221.log,D,0,-
../proj_island/5-11/log/0111210302.log,C,1,"26"
../proj_island/5-11/log/0111210311.log,C,1,"18"
../proj_island/5-11/log/0111211013.log,C,1,"15"
../proj_island/5-11/log/0111211022.log,D,0,-
../proj_island/5-11/log/0111211031.log,C,1,"11"
../proj_island/5-11/log/0111211103.log,C,1,"24"
../proj_island/5-11/log/0111211112.log,D,0,-
../proj_island/5-11/log/0111211121.log,D,0,-
../proj_island/5-11/log/0111211202.log,D,0,-
../proj_island/5-11/log/0111211211.log,D,0,-
../proj_island/5-11/log/0111212012.log,D,0,-
../proj_island/5-11/log/0111212021.log,D,0,-
../proj_island/5-11/log/0111212102.log,D,0,-
../proj_island/5-11/log/0111212111.log,D,0,-
../proj_island/5-11/log/0111220112.log,D,0,-
../proj_island/5-11/log/0111220121.log,D,0,-
../proj_island/5-11/log/0111220202.log,D,0,-
../proj_island/5-11/log/0111220211.log,D,0,-
../proj_island/5-11/log/0111221012.log,D,0,-
../proj_island/5-11/log/0111221021.log,D,0,-
../proj_island/5-11/log/0111221102.log,D,0,-
../proj_island/5-11/log/0111310112.log,C,1,"17"
../proj_island/5-11/log/0111310121.log,C,1,"11"
../proj_island/5-11/log/0111310202.log,C,1,"13"
../proj_island/5-11/log/0111310211.log,C,1,"11"
../proj_island/5-11/log/0111311012.log,D,0,-
../proj_island/5-11/log/0111311021.log,D,0,-
../proj_island/5-11/log/0111311102.log,C,1,"16"
../proj_island/5-11/log/0112011203.log,C,1,"13"
../proj_island/5-11/log/0112011212.log,D,0,-
../proj_island/5-11/log/0112011221.log,D,0,-
../proj_island/5-11/log/0112011302.log,D,0,-
../proj_island/5-11/log/0112011311.log,D,0,-
../proj_island/5-11/log/0112012013.log,C,1,"30"
../proj_island/5-11/log/0112012022.log,D,0,-
../proj_island/5-11/log/0112012031.log,C,1,"16"
../proj_island/5-11/log/0112012103.log,C,1,"22"
../proj_island/5-11/log/0112012112.log,D,0,-
../proj_island/5-11/log/0112012121.log,D,0,-
../proj_island/5-11/log/0112012202.log,D,0,-
../proj_island/5-11/log/0112012211.log,D,0,-
../proj_island/5-11/log/0112013012.log,C,1,"15"
../proj_island/5-11/log/0112013021.log,C,1,"25"
../proj_island/5-11/log/0112013102.log,C,1,"14"
../proj_island/5-11/log/0112020113.log,C,1,"12"
../proj_island/5-11/log/0112020122.log,D,0,-
../proj_island/5-11/log/0112020131.log,C,1,"17"
../proj_island/5-11/log/0112020203.log,C,1,"27"
../proj_island/5-11/log/0112020212.log,D,0,-
../proj_island/5-11/log/0112020221.log,D,0,-
../proj_island/5-11/log/0112020302.log,D,0,-
../proj_island/5-11/log/0112020311.log,D,0,-
../proj_island/5-11/log/0112021013.log,C,1,"19"
../proj_island/5-11/log/0112021022.log,D,0,-
../proj_island/5-11/log/0112021031.log,C,1,"12"
../proj_island/5-11/log/0112021103.log,C,1,"22"
../proj_island/5-11/log/0112021112.log,D,0,-
../proj_island/5-11/log/0112021121.log,D,0,-
../proj_island/5-11/log/0112021202.log,D,0,-
../proj_island/5-11/log/0112021211.log,D,0,-
../proj_island/5-11/log/0112022012.log,D,0,-
../proj_island/5-11/log/0112022021.log,D,0,-
../proj_island/5-11/log/0112022102.log,D,0,-
../proj_island/5-11/log/0112030121.log,C,1,"14"
../proj_island/5-11/log/0112030202.log,C,1,"11"
../proj_island/5-11/log/0112030211.log,C,1,"14"
../proj_island/5-11/log/0112031012.log,C,1,"30"
../proj_island/5-11/log/0112031021.log,C,1,"29"
../proj_island/5-11/log/0112031102.log,C,1,"11"
../proj_island/5-11/log/0112110113.log,C,1,"26"
../proj_island/5-11/log/0112110122.log,D,0,-
../proj_island/5-11/log/0112110131.log,D,0,-
../proj_island/5-11/log/0112110203.log,C,1,"13"
../proj_island/5-11/log/0112110212.log,D,0,-
../proj_island/5-11/log/0112111112.log,D,0,-
../proj_island/5-11/log/0112111121.log,D,0,-
../proj_island/5-11/log/0112111202.log,D,0,-
../proj_island/5-11/log/0112111211.log,D,0,-
../proj_island/5-11/log/0112112012.log,D,0,-
../proj_island/5-11/log/0112112021.log,D,0,-
../proj_island/5-11/log/0112112102.log,D,0,-
../proj_island/5-11/log/0112120121.log,D,0,-
../proj_island/5-11/log/0112120202.log,D,0,-
../proj_island/5-11/log/0112121012.log,D,0,-
../proj_island/5-11/log/0112121021.log,D,0,-
../proj_island/5-11/log/0112121102.log,D,0,-
../proj_island/5-11/log/0112210121.log,D,0,-
../proj_island/5-11/log/0112210202.log,D,0,-
../proj_island/5-11/log/0112211012.log,D,0,-
../proj_island/5-11/log/0113012012.log,C,1,"12"
../proj_island/5-11/log/0113012021.log,C,1,"12"
../proj_island/5-11/log/0113012102.log,C,1,"12"
../proj_island/5-11/log/0113020121.log,D,0,-
../proj_island/5-11/log/0113020202.log,D,0,-
../proj_island/5-11/log/0113021012.log,D,0,-
../proj_island/5-11/log/0113021021.log,D,0,-
../proj_island/5-11/log/0113110121.log,D,0,-
../proj_island/5-11/log/0113110202.log,D,0,-
../proj_island/5-11/log/0120120122.log,D,0,-
../proj_island/5-11/log/0120120131.log,D,0,-
../proj_island/5-11/log/0120120212.log,D,0,-
../proj_island/5-11/log/0120120221.log,D,0,-
../proj_island/5-11/log/0120121013.log,C,1,"13"
../proj_island/5-11/log/0120121022.log,D,0,-
../proj_island/5-11/log/0120121031.log,C,1,"24"
../proj_island/5-11/log/0120121112.log,D,0,-
../proj_island/5-11/log/0120121121.log,D,0,-
../proj_island/5-11/log/0120122021.log,D,0,-
../proj_island/5-11/log/0120130121.log,C,1,"23"
../proj_island/5-11/log/0120131021.log,D,0,-
../proj_island/5-11/log/0120210122.log,D,0,-
../proj_island/5-11/log/0120210131.log,D,0,-
../proj_island/5-11/log/0120210212.log,D,0,-
../proj_island/5-11/log/0120211112.log,D,0,-
../proj_island/5-11/log/0120211121.log,D,0,-
../proj_island/5-11/log/0120212021.log,D,0,-
../proj_island/5-11/log/0120220121.log,D,0,-
../proj_island/5-11/log/0120310121.log,C,1,"16"
../proj_island/5-11/log/0121012103.log,C,1,"13"
../proj_island/5-11/log/0121012112.log,D,0,-
../proj_island/5-11/log/0121012121.log,D,0,-
../proj_island/5-11/log/0121012202.log,D,0,-
../proj_island/5-11/log/0121013102.log,C,1,"23"
../proj_island/5-11/log/0121020122.log,D,0,-
../proj_island/5-11/log/0121020203.log,C,1,"18"
../proj_island/5-11/log/0121020212.log,D,0,-
../proj_island/5-11/log/0121020302.log,D,0,-
../proj_island/5-11/log/0121021112.log,D,0,-
../proj_island/5-11/log/0121111112.log,D,0,-
../proj_island/5-11/log/0121111121.log,D,0,-
../proj_island/5-11/log/0121111202.log,D,0,-
../proj_island/5-11/log/0121112102.log,D,0,-
../proj_island/5-11/log/0121120202.log,D,0,-
../proj_island/5-11/log/0121210202.log,D,0,-
../proj_island/5-11/log/0122020202.log,D,0,-
../proj_island/5-11/log/0131020202.log,C,1,"11"
../proj_island/5-11/log/0202020203.log,D,0,-
../proj_island/5-11/log/0202020212.log,D,0,-
../proj_island/5-11/log/0202021112.log,D,0,-
../proj_island/5-11/log/0202111112.log,D,0,-
../proj_island/5-11/log/0211111112.log,D,0,-
../proj_island/5-11/log/1111111112.log,D,0,-
