../proj_island/4-8/log/01101104.log,C,1,"19"
../proj_island/4-8/log/01101113.log,D,0,-
../proj_island/4-8/log/01101122.log,D,0,-
../proj_island/4-8/log/01101131.log,D,0,-
../proj_island/4-8/log/01101203.log,D,0,-
../proj_island/4-8/log/01101212.log,D,0,-
../proj_island/4-8/log/01101221.log,D,0,-
../proj_island/4-8/log/01101302.log,D,0,-
../proj_island/4-8/log/01102013.log,D,0,-
../proj_island/4-8/log/01102022.log,D,0,-
../proj_island/4-8/log/01102103.log,D,0,-
../proj_island/4-8/log/01102112.log,D,0,-
../proj_island/4-8/log/01111013.log,D,0,-
../proj_island/4-8/log/01111022.log,D,0,-
../proj_island/4-8/log/01111103.log,D,0,-
../proj_island/4-8/log/01111112.log,D,0,-
../proj_island/4-8/log/01111121.log,D,0,-
../proj_island/4-8/log/01111202.log,D,0,-
../proj_island/4-8/log/01111211.log,D,0,-
../proj_island/4-8/log/01112012.log,D,0,-
../proj_island/4-8/log/01112021.log,D,0,-
../proj_island/4-8/log/01112102.log,D,0,-
../proj_island/4-8/log/01112111.log,D,0,-
../proj_island/4-8/log/01121012.log,D,0,-
../proj_island/4-8/log/01121021.log,D,0,-
../proj_island/4-8/log/01121102.log,D,0,-
../proj_island/4-8/log/01201202.log,D,0,-
../proj_island/4-8/log/01202021.log,D,0,-
../proj_island/4-8/log/01202102.log,D,0,-
../proj_island/4-8/log/11111111.log,D,0,-
